,Unnamed: 0, id,tweet,subtask_a
10285,,,I feel like a bitch that just got her heartbroken a day before her wedding,OFF
19246,,,RT @imFindDory: lol when bitches tryna chill with me like do u kno who i am? im the mother fuxin Dory hoe I TOUCHED THE BUTT,OFF
16774,,,RT @OfficialKingDre: WTF did this bitch do? &#128514;&#128514; https://t.co/5BFuSp9bfn,OFF
5745,,,@classy_girls bruh u such a pussy just talk,OFF
8012,,,Beyonc&#233; more of a hipster bitch wit no hips these days,OFF
19821,,,RT @papo_fonseca: Niqqas talk more then bitches these days.,OFF
11658,,,If you not his momma or his sisters goodbye bitch! I do not have time for that.,OFF
8145,,,Bout to bust this bitch wide open. Such a waste of money!,OFF
12172,,,Just touch down in Jamaica tryna smoke two acres . Send a nigguh to his makerr,OFF
8279,,,CNT nobody be mad at who he choose to be with I can't be mad at no bitch its the nigga so hay,OFF
6842,,,@poak_ But then you have no idea what people's actually personalities are like maybe Pamaj has always been a cunt hahaha,OFF
19769,,,"RT @nrana777: girl logic: ""if I say bye I don't actually mean it""

then don't fucken say bye you dumb bitch.",OFF
20013,,,"RT @shonni__: My momma talm bout 'these kids party more than their parents ' &#128530; TF duh, why would you think it's ok for you to pussy pop at &#8230;",OFF
9011,,,"Everyone tells me the exact same thing but I won't listen, coon",OFF
2942,,,@DaDamnBone &#128514;&#128514; I'm Finna DM you the pic Bruh these hoes funny,OFF
5339,,,"@_Perarl he needs to date a grandma , I'm too turnt up for his lil pussy ass, bro and I called him lil baby names like lame &amp; dork",OFF
20849,,,Simple minded hoe,OFF
4601,,,@SAULSOF1LTHY you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao,OFF
18302,,,"RT @_KJTheGreat: I knew a bitch in college who sold the pussy for 2-3 ""favors""",OFF
4965,,,"@TheRealSaigon What are you gonna do? I'ma chase you out the club, like mobb deep did to you, pussy.",OFF
20455,,,"RT""@KILLQuana: I wonder How much pussy justin bieber gets.....""",OFF
1922,,,&#8220;@thatsoVICTORZZZ: @Blaxxxican for the light weights&#8221; *pussies,OFF
4049,,,@Matt_Schiffer @TCOBryce nah its bc I'm a bad bitch,OFF
15700,,,RT @JDYDFF: know the bitch before you call yourself lovin it niggas prolly been fuckin it,OFF
8656,,,Dat nicca had Jordan cleats!,OFF
23635,,,"bitch made, dudes actin bitch made",OFF
9435,,,Girls be looking for reasons to do hoe shit,OFF
8115,,,"Blonde bitch wit her blue eyes, like butter when she spread",OFF
6334,,,"@kampeas well, I know you like it when children are murdered, kind of weird you would be such a little bitch about a twitter list",OFF
17570,,,RT @TaurusIsMagic: #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.,OFF
17991,,,RT @VillageBae: All Detroit niggas do is listen to DBCO and fuck other niggas bitches while trying to hold on to their own with no money an&#8230;,OFF
13018,,,"My dad's friend was telling my dad and I about how he ""got some good pussy last night"", and how she was a ""good lay"". It was a real bummer.",OFF
7686,,,"Also love angry old Irish bartenders ""pussies have one beer and ask for a glass of water, fuck them I ignore that shit""",OFF
1891,,,&#8220;@sarahecarroll: 100% of the female population needs to stop being such a bitch&#8221;,OFF
21006,,,Social networks will ruin a bitches game.,OFF
3327,,,"@Guz1012_ I've had to do it in multiple classes. Ain't really that rare. Also, don't call your teacher a bitch on twitter.",OFF
7583,,,All da lil bald headed bitches standn outside of kevin gates tryna get in &#128514;&#128514;&#128514;,OFF
1193,,,&#8220;@CodeeJames: That one ex you can't seem to get over&lt;&lt;&lt;&#8221; an is a cunt!!,OFF
9159,,,"For instance...Nikki said BET you won't fight her. I said bet? She said bet. Whipped a quick u-turn, whooped that ass, and went to jail &#128514;",OFF
15510,,,"RT @HollyRFisher: Isn't it funny that the people who call me fat, ugly, a whore, stupid, a cunt, a bitch, etc are the same ones whining abo&#8230;",OFF
9165,,,Forgiato Fest in Dallas this year fuck yeah bitch,OFF
5423,,,@_reathie u better sit yo ass in that bitch til 330,OFF
18235,,,RT @_2kkz: This faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag,OFF
8659,,,Dating you would be like Darnell dating that fatal attraction bitch Brandy lol,OFF
3292,,,@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!,OFF
24499,,,that lil bitch released the exclusive shower photos between niggas. #trustisbroken,OFF
9872,,,Hold up women leaving good men for some quotes they seen a nigga with no girl post on Instagram that he copied on google...u hoes crazy &#9996;&#65039;&#9996;&#65039;,OFF
5843,,,@dequaan_ @Khid_Zay &#128514;&#128514;fucc the extra shit I'm seeing that hoe THIS WEEKEND,OFF
18956,,,"RT @elchavaloko: @_WhitePonyJr_ @saucygyro @Buckm00se so you gonna believe me,a cripple or a fuckn hippo??",OFF
14663,,,"RT @CheefQueef: Chocolate pussy ""@JennnVeee: 4. Favorite candy?""",OFF
14232,,,RT @AssholeOfDaYear: Beyonce made too many hoodrat anthems to not have been a hoe at some point in her life.,OFF
8349,,,Can't neva be a sucka for no bitch.. That ain't me,OFF
16560,,,RT @MyDickIsCalled: My dick is called Batman because bitches love it when my Dark Knight rises.,OFF
18052,,,"RT @WhenARapperSaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome"" http://t.co/ZkvwfK18d0",OFF
8233,,,Bunch of hurt niggas &amp; bitches on my IG timeline tonight.. Muhfuckas lame as hell b,OFF
21515,,,The bad bitches still awake?,OFF
10835,,,"I really hate being a bitch to people, but at this point I no longer give a fuck",OFF
11156,,,I'd rather have a flat bitch then a bitch who cheats&#128521;,OFF
23040,,,Y'all know what I'm thankful for..... Ya bitch lmaoo my sister funny,OFF
19997,,,"RT @shabbashone ""@ThoughtsOfRandy: I almost ran this fine red bitch over."" Damn + lol",OFF
22952,,,Without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job .....keep on hoeing!,OFF
16971,,,RT @QueenReenie_: How bitch how? &#8220;@_Vontethekidd: How is this ok? http://t.co/tBm1dIL55n&#8221;,OFF
2998,,,@DeeJay138 @FuckWatYuhHerrd I couldn't care LESS about these bitches!!!,OFF
17707,,,"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;",OFF
17550,,,RT @TaeCocky: She a hoe if her bday in september,OFF
12168,,,Just straight ignorant bitches #WhereTheyHeadsAt,OFF
24690,,,why are these freshman so ghetto lmao,OFF
24732,,,yal some faggots yup nigga you n you fuckin fruit cups.,OFF
10077,,,I bet he rey go crazy ona bitch jack llab,OFF
1112,,,&#8220;@Ashley_J12: Shout out to my momma cuz she didn't raise no hoe! &#128076;&#128079;&#128588;&#8221;,OFF
15425,,,RT @HOOLIGANS_ISSUE: @Aj_Swagggg fucking faggots. They thirsty for eachother. They probably fuck behind redemption,OFF
19698,,,"RT @mitchsunderland: Ezra Miller, an openly queer male, is playing the Flash, making him the first openly queer male to play a lead superhe&#8230;",OFF
10919,,,I swear bitches wouldn't have nothing to worry about but they don't know how to shut the fuck up.,OFF
23866,,,got ah tight schedule... fuck ur bitch just met her!!!,OFF
2539,,,@Badbitch_Amen @JoeAnoaiReigns I put this bitch to shame&#128514;&#128514;,OFF
22547,,,Weef fitm is that life fuck flappy bird,OFF
19902,,,RT @rebellious_midy: Ugly bitches definitely disguste me &#128534; ewww yuck!,OFF
1517,,,&#8220;@SeymourBlanco: They game is over fuck yall bitches &amp; yall attitudes &#128514;&#128514;&#128514;&#128557;&#128557; http://t.co/rLrnYbfedT&#8221;&#128557;&#128557;,OFF
1407,,,&#8220;@MarieHippy: Bitch niggas pay for hoes just to lay with hoes&#8221; relax one night you'll pay to stay with hoes,OFF
13608,,,Omg this bitch just said some shit,OFF
5538,,,@aschops absolutely agree with that statement. It's just so amusing how angry it makes all these teabagger scumbags. That alone is worth it.,OFF
17975,,,RT @VersaceLaFlare: All bitches cheat. You just gotta acknowledge its gonna happens so when it does it&#8217;ll hurt less.,OFF
20599,,,Sakurako legs spread wide as she takes a big cock deep in her&#160;twat http://t.co/36CVHP6C70,OFF
13962,,,Quit blowing up my feed bitches.,OFF
22585,,,What a bitch.. #pshh,OFF
3460,,,@IMTHATGUY_DHuck Happy Birthday pussy. Have a good one,OFF
17647,,,RT @TheCommonCock: Rt if you killed a bitch with your dick,OFF
6994,,,@scronybitch @TryHardSilva no bitch,OFF
3674,,,@JoePrich shut up faggot,OFF
8941,,,Elizabeth is a.stupid hoe.,OFF
10287,,,I feel like apart of the in crowd like yes bitch lets indirectly talk shit &#128514;,OFF
127,,,"""@GTM_Al: Ya side bitch gotta know it's rules to this shit..anybody ask you my cousin from jersey thinkin bout moving"" lmmfao &#128514;&#128514;&#128514;&#128514;",OFF
2746,,,@CallMeRenee_ bitch u bs how fck yah &#9996;&#65039;&#128553;&#128514;&#128514;&#128080;&#128079;&#128526;&#128129;,OFF
24483,,,"talk of the morning is hoes and rappers , damn yall talk about the same shit everyday",OFF
10908,,,I support all of my niggaz and bitches doing dope shit on the west side and in my city LA,OFF
17181,,,"RT @SaNtAnAdaGrEaT: I never understood that &#128530;if u want a strap on, just fck a nigga ! &#128514;&#128514;&#128514; wtf bitch",OFF
2310,,,@1Josh_Warwick3 @ashleyypat17 fag,OFF
12393,,,Life be my bitch and that hoe move when I say so &#128175; http://t.co/ezO2QUqVhu,OFF
2041,,,"' I ain't trippen cause I like her anyways , she got a niggah and I got a girl but anyways , yea anyways &#1041196;",OFF
21606,,,The question alone &#128553;&#128514;&#128514;RT @KfromtheG: What city got the most bitches with gold teeth?,OFF
1499,,,&#8220;@RyeOrDie: Niggas want pussy. I ain't giving any out. Here is where lies our dilemma.&#8221; That's cool,OFF
17944,,,"RT @Unt_Unnnnn: Moment of truth, these hoes the truth",OFF
3295,,,"@GossipCop the coon, n coon wanna b got what they should have, except should have been more time in jail",OFF
9354,,,"G's up, hoes down, while you motherfuckers bounce to this.",OFF
2332,,,@2sassymom so glad you did this! I'm still trying to figure out emoticons on this damn Motorola to give that bitch the finger.,OFF
21044,,,Some of these niqqa a straight pussy whipped &#128165;,OFF
10065,,,I been getting money I ain't worried bout a hoe &#128175;&#128584;&#9996;&#65039;&#128526;&#128081;&#128076;&#128591;&#128129;,OFF
20196,,,"RT @tishforprez: you had me at ""eating pussy"".",OFF
17588,,,RT @TeeeeRenee: bitches b tweeting everything they see to b Relavent &#128514;&#128514;&#128514; its really sad &#128563;,OFF
5410,,,@_littlepuffin I just saw a bad bitch on here from mf Switzerland and feel in love,OFF
6755,,,@neeishaaa one thing about it baby I will NEVER Call a bitch phone bout a nigga. Ion know what app somebody playing with but it AINT ME,OFF
1934,,,&#8220;@trillasfvck: all these bitches getting mommy money&#8221; niggas too.,OFF
18131,,,"RT @YUNGRAJEE: No nigga ever ask before he hit either &#8220;@jaybeeTRENDz: Body counts don't matter ! YALL treat all bitches the same anyway, st&#8230;",OFF
20619,,,Saw this bad bitch today @Lil_Marieeee &#128539; http://t.co/BuFua1Pr8v,OFF
13908,,,Pretty motherfucker pull up in this bitch like,OFF
18228,,,RT @ZitlalyL: &#8220;@Vic_Manzan0: My dog is gonna be a bitch magnet for sure &#128076;&#8221;no&#9995;,OFF
4916,,,@TheDevonClarke @nick_scott25 faggot scoon you wanna ball?,OFF
20545,,,"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie",OFF
20137,,,RT @the_ironsheik: My #tbt I learn the English from that jabroni big bird but I break his fucking neck http://t.co/vDpIq8Zuxo http://t.co/4&#8230;,OFF
4487,,,@Rasheed_Sheen everything but im outside come get this bitch,OFF
12573,,,Lol @ me next time bitch,OFF
6033,,,@goldielocks512 Bitch pussy,OFF
20772,,,"She was like ima need you to write a statement. Bitch write yourself a diet! It's always the old people trying to snitch, bitch",OFF
14703,,,RT @Ciara_LisaaRoss: cant no bitch make me mad over a nigga i already had,OFF
3138,,,@EvanBecker513 what are you doing bitch,OFF
23991,,,"i listened to dedication 4 about three times exactly, any more than that gon make you a pussy eater #subsciously",OFF
1191,,,&#8220;@ClassicPict: http://t.co/ZStrqBpwpw&#8221; shit like this is retarded.,OFF
1414,,,"&#8220;@Medrano420: You want to be a little bitch, than ima treat you like a little bitch.&#8221;",OFF
7689,,,Always a good sesh wit my niggah blakk,OFF
24256,,,"never lie 
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts
call them gold",OFF
9160,,,For some reason I always assume guys who act like that in trucks have tiny dicks HAHA #fag,OFF
15290,,,"RT @FunnyPicsDepot: bitches be like ""I'm a virgin"" http://t.co/mFDwXmg8ic",OFF
6057,,,@hadley106 @zimm16 bailey is gettin pussy,OFF
16466,,,RT @MikeyGotSteeze: Fvck friends &amp; fvck hoes,OFF
1704,,,&#8220;@beautifullapril: About to go take over the A this summer. Binging alll the fly bitches to bless atl! #turnup!&#8221; Thank you!! &#128513;&#128513;&#128175;,OFF
23438,,,"You wanna hot body
You wanna Bugatti
You wanna Maserati
You better rob a bank bitch",OFF
13849,,,Pisses me of when I see these little liberal faggots wearing Che Guevara shirts. Move ur ass to Cuba. http://t.co/CUlwvpCpa7,OFF
2044,,,"' I fw these niggahs everyday , Neva changed up , always been the same to a niggah . Been thru shit with ma niggahs .",OFF
22105,,,This nigga @80sbaby4life gotta weird gay shoe fetish...&amp; I'm sick of y'all letting this island nigger slide! http://t.co/E96cQ8kKBo,OFF
13932,,,Pumpkin spice Marlboro's for da hoes,OFF
12385,,,Liberty and justice for all RT @ThatAngryNigga Go get me a sandwich nigger or I'll kill you,OFF
3932,,,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.,OFF
9853,,,"Hoes be making twerk videos. Talking bout ""just playing around"" bitch you know you was serious",OFF
16374,,,RT @Marckoo_yo: Youzza bitch,OFF
22060,,,This hot ass black girl from twitter goes to WOHS lol. That's cray. I thought she was some alias ass bitch from miles away,OFF
6717,,,"@moneyhabitz17 hell yea,I'm surrounded by hillbillys an real ass rednecks",OFF
8749,,,"Dis niga at da gas station trippin. Tol his bitch "" bitch who dnt wana ride wit a niga n a caddy on4s trued up bitch jus shut the fck up lol",OFF
19339,,,"RT @jcope12003: @RealNoth @msmansk are you kidding? #boycottCriminalIntent just lost my fave program. Take a belt to THAT, bitch.",OFF
17931,,,RT @UnCharted_: Don't get your panties in a twist. Just take 'them off and let my tongue twist around in your pussy instead.,OFF
919,,,#truefriendtuesday my bitch @drrrruuuu http://t.co/7dSZ3vCySz,OFF
18800,,,RT @cpSqueak: each time I do it for ya I make that bad pussy behave,OFF
23585,,,"anyways never trust a bitch &amp; dont snitch
unless you looking for some Az and 1 ditch",OFF
8082,,,Bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches,OFF
15653,,,RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,OFF
6403,,,@kieffer_jason @NathannDevlin @zach_smith98 bitch I been in Plano every fuck weekend and you make excuses stfu and fight,OFF
14019,,,"RT @33mLENY: bae: lemme see your phone if you dont have hella hoes 

me: one sec http://t.co/MztLPgx4ur",OFF
13819,,,Phone drier than yo bitch scalp &#127797;,OFF
21804,,,These hoes needa stop tryna split relationships and get they're own damn man,OFF
13204,,,Naughty mature AV model has her sweet pussy spread by a huge&#160;dick http://t.co/IggAOoG0K7,OFF
1188,,,&#8220;@CiscoAllDay: Fuck all the Heat bandwagon riders... We know who you are&#8221; u sound like the hoes mad they man cheated with a fat booty bitch,OFF
3765,,,@Katieloukarl lol tell that hoe grow up ahaha,OFF
23539,,,ahaha pussy is king,OFF
10202,,,I don't fuck wit these bitches cuz they think they slick&#128530;,OFF
12005,,,Its gorg out! RT @@anggxo: This bitch thinks its june or something @BriiiXO http://t.co/mFVCmym,OFF
1098,,,&#8220;@AllEyesOnKIE: Been watching madea plays every night &#128514;&#8221;singing ass bitches,OFF
20398,,,RT @yasminmarie23: When you realize you got no hoes http://t.co/s5YVAv8G7l,OFF
